87,14/03/2022,10221,10164,632.55,CART HIPERCARD PAGSEGURO,"10.01,CNF 635967329 / RC 636493526 / NFC-E 000040022"
87,14/03/2022,10221,10164,675.9,CART HIPERCARD PAGSEGURO,"10.01,CNF 636243292 / RC 636409475 / NFC-E 000047321"
87,14/03/2022,10221,10164,261.15,CART HIPERCARD PAGSEGURO,"10.01,CNF 636243348 / RC 636409556 / NFC-E 000047322"
87,14/03/2022,10221,10164,2008.65,CART HIPERCARD PAGSEGURO,"10.01,CNF 636418138 / NFC-E 000040014 / RC 636478092"
87,14/03/2022,10221,10164,3115.05,CART HIPERCARD PAGSEGURO,"10.01,CNF 636465870 / RC 636481379 / NFC-E 000040018"
87,15/03/2022,10221,10164,64.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 636560051 / NFC-E 000040037 / RC 636693509"
87,15/03/2022,10221,10164,245.71,CART HIPERCARD PAGSEGURO,"10.01,CNF 636560196 / RC 636731788 / NFC-E 000040040"
87,15/03/2022,10221,10164,119.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 636688247 / RC 636837729 / NFC-E 000040043"
87,15/03/2022,10221,10164,477.35,CART HIPERCARD PAGSEGURO,"10.01,CNF 636760709 / RC 636908677 / NFC-E 000047335"
87,15/03/2022,10221,10164,248.52,CART HIPERCARD PAGSEGURO,"10.01,CNF 636760894 / RC 636957539 / NFC-E 000040049"
87,15/03/2022,10221,10164,113.43,CART HIPERCARD PAGSEGURO,"10.01,CNF 636944316 / RC 636986964 / NFC-E 000047349"
87,16/03/2022,10221,10164,160.45,CART HIPERCARD PAGSEGURO,"10.01,CNF 636988101 / RC 637187832 / NFC-E 000007536"
87,16/03/2022,10221,10164,655.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 637123073 / RC 637295591 / NFC-E 000047359"
87,16/03/2022,10221,10164,2139.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 637123155 / NFC-E 000062046"
87,16/03/2022,10221,10164,778.14,CART HIPERCARD PAGSEGURO,"10.01,CNF 637360661 / NFC-E 000062061"
87,16/03/2022,10221,10164,170.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 637360752 / RC 637403139 / NFC-E 000047370"
87,16/03/2022,10221,10164,524.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 637403427 / NFC-E 000062191"
87,17/03/2022,10221,10164,1475.28,CART HIPERCARD PAGSEGURO,"10.01,CNF 637411047 / RC 638081280 / NFC-E 000062103"
87,17/03/2022,10221,10164,169.06,CART HIPERCARD PAGSEGURO,"10.01,CNF 637420731 / RC 637607913 / NFC-E 000007548"
87,17/03/2022,10221,10164,314.81,CART HIPERCARD PAGSEGURO,"10.01,CNF 637567641 / RC 637716638 / NFC-E 000040068"
87,17/03/2022,10221,10164,1982.9,CART HIPERCARD PAGSEGURO,"10.01,CNF 637661393 / RC 637836174 / NFC-E 000047399"
87,17/03/2022,10221,10164,295.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 637721153 / RC 637822615 / NFC-E 000040077"
87,17/03/2022,10221,10164,874.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 637721213 / NFC-E 000040080 / RC 637822745"
87,18/03/2022,10221,10164,2410.8,CART HIPERCARD PAGSEGURO,"10.01,CNF 637765332 / RC 638006944 / NFC-E 000047403"
87,18/03/2022,10221,10164,512.52,CART HIPERCARD PAGSEGURO,"10.01,CNF 637765446 / NFC-E 000007564"
87,18/03/2022,10221,10164,547.44,CART HIPERCARD PAGSEGURO,"10.01,CNF 637921477 / NFC-E 000040093 / RC 638161899"
87,18/03/2022,10221,10164,338.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 638107268 / NFC-E 000062134"
87,18/03/2022,10221,10164,714.06,CART HIPERCARD PAGSEGURO,"10.01,CNF 638107349 / RC 638286428 / NFC-E 000007590"
87,18/03/2022,10221,10164,561.28,CART HIPERCARD PAGSEGURO,"10.01,CNF 638107391 / RC 638269660 / NFC-E 000007584"
87,18/03/2022,10221,10164,629.92,CART HIPERCARD PAGSEGURO,"10.01,CNF 638132011 / NFC-E 000047416 / RC 638250859"
87,18/03/2022,10221,10164,2495.92,CART HIPERCARD PAGSEGURO,"10.01,CNF 638224243 / NFC-E 000007586 / RC 638283957"
87,19/03/2022,10221,10164,4267.5,CART HIPERCARD PAGSEGURO,"10.01,CNF 638266684 / NFC-E 000042471"
87,19/03/2022,10221,10164,637.9,CART HIPERCARD PAGSEGURO,"10.01,CNF 638266838 / NFC-E 000062159"
87,19/03/2022,10221,10164,655.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 638468712 / NFC-E 000040108 / RC 638660086"
87,19/03/2022,10221,10164,2364.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 638655535 / NFC-E 000062168"
87,19/03/2022,10221,10164,307.23,CART HIPERCARD PAGSEGURO,"10.01,CNF 638684652 / RC 638729693 / NFC-E 000007606"
87,19/03/2022,10221,10164,444.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 638684726 / RC 638749730 / NFC-E 000047425"
87,19/03/2022,10221,10164,3543.5,CART HIPERCARD PAGSEGURO,"10.01,CNF 638748940 / NFC-E 000040171"
87,19/03/2022,10221,10164,606.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 638749011 / RC 638780235 / NFC-E 000040128"
87,19/03/2022,10221,10164,1566.44,CART HIPERCARD PAGSEGURO,"10.01,CNF 638763526 / RC 639688577 / NFC-E 000007621"
87,19/03/2022,10221,10164,638.35,CART HIPERCARD PAGSEGURO,"10.01,CNF 638781253 / RC 638794813 / NFC-E 000047447"
87,20/03/2022,10221,10164,255.52,CART HIPERCARD PAGSEGURO,"10.01,CNF 638796086 / RC 638856180 / NFC-E 000047450"
87,20/03/2022,10221,10164,2410.48,CART HIPERCARD PAGSEGURO,"10.01,CNF 638846872 / NFC-E 000062158 / RC 639192901"
87,20/03/2022,10221,10164,408.35,CART HIPERCARD PAGSEGURO,"10.01,CNF 638893133 / RC 638897785 / NFC-E 000040147"
87,20/03/2022,10221,10164,557.17,CART HIPERCARD PAGSEGURO,"10.01,CNF 638893291 / NFE 000030005"
87,20/03/2022,10221,10164,1654.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 638898640 / RC 638903229 / NFC-E 000040153"
87,21/03/2022,10221,10164,1599.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 638900602 / NFC-E 000062188"
87,21/03/2022,10221,10164,696.47,CART HIPERCARD PAGSEGURO,"10.01,CNF 638900620 / NFC-E 000062187"
87,21/03/2022,10221,10164,205.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 638917570 / NFC-E 000047472 / RC 639162607"
87,21/03/2022,10221,10164,322.3,CART HIPERCARD PAGSEGURO,"10.01,CNF 639309051 / RC 639356919 / NFC-E 000040193"
87,22/03/2022,10221,10164,170.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 639371220 / RC 639502853 / NFC-E 000040199"
