"4o. Agrupamento","Descrição","Crédito","Emissão","Valor"
"Carteira Cobrança Simples","NFC-e 000022622",,"29/07/2019","936,19"
"Carteira Cobrança Simples","NFC-e 000022508",,"29/07/2019","161,97"
"Carteira Cobrança Simples","NFC-e 000022623",,"29/07/2019","200"
"Carteira Cobrança Simples","NFC-e 000022602",,"28/07/2019","193,35"
"Carteira Cobrança Simples","NFC-e 000022567",,"31/07/2019","0,01"
"Carteira Cobrança Simples","NFC-e 000022578",,"31/07/2019","0,01"
"Carteira Cobrança Simples","NFC-e 000022575",,"31/07/2019","0,01"
"Carteira Cobrança Simples","NFC-e 000022577",,"31/07/2019","84,37"
"Carteira Cobrança Simples","NFC-e 000022649",,"31/07/2019","0,02"
"Carteira Cobrança Simples","NFC-e 000022643",,"31/07/2019","70"
"Carteira Cobrança Simples","NFC-e 000022584",,"31/07/2019","199,01"
"Carteira Cobrança Simples","NFC-e 000022585",,"31/07/2019","169"
"Carteira Cobrança Simples","NFC-e 000022646",,"31/07/2019","134,6"
"Carteira Cobrança Simples","NFC-e 000022586",,"31/07/2019","1200"
"Carteira Cobrança Simples","NFC-e 000022591",,"31/07/2019","1200"
"Carteira Cobrança Simples","NFC-e 000022592",,"31/07/2019","849,01"
"Carteira Cobrança Simples","NFC-e 000022648",,"31/07/2019","39,5"
"Carteira Cobrança Simples","NFC-e 000022669",,"31/07/2019","105,68"
"Carteira Cobrança Simples","NFC-e 000022664",,"31/07/2019","49,9"
"Carteira Cobrança Simples","NFC-e 000022670",,"31/07/2019","99,8"
"Carteira Cobrança Simples","NFC-e 000022656",,"31/07/2019","165,28"
"Carteira Cobrança Simples","NFC-e 000022657",,"31/07/2019","0,01"
"Carteira Cobrança Simples","NFC-e 000022661",,"31/07/2019","1330"
"Carteira Cobrança Simples","CNF 129541252 / NFe 000026950",,"02/07/2019","7940,1"
"Carteira Cobrança Simples","CNF 201690958 / NFe 000013006",,"19/07/2019","2077,96"
"Carteira Cobrança Simples","CNF 269616545 / NFe 000027042",,"31/07/2019","6773,28"
"Carteira Cobrança Simples","CNF 1445867380 / NFe 000026991",,"10/07/2019","504,16"
"Cart Mastercard Rede","RC 274 / RC 274",,"02/07/2019","30"
"Cart Mastercard Rede","RC 298 / RC 298",,"03/07/2019","10"
"Cart Mastercard Rede","RC 413 / RC 413",,"15/07/2019","10"
"Cart Mastercard Rede","RC 417 / RC 417",,"16/07/2019","30"
"Cart Mastercard Rede","RC 2446 / RC 2446",,"16/07/2019","20"
"Cart Mastercard Rede","RC 2299 / RC 2299",,"06/07/2019","10"
"Cart Mastercard Rede","RC 433 / RC 433",,"20/07/2019","10"
"Cart Mastercard Rede","RC 2343 / RC 2343",,"10/07/2019","10"
"Cart Mastercard Rede","RC 2349 / RC 2349",,"10/07/2019","10"
"Cart Mastercard Rede","RC 401 / RC 401",,"14/07/2019","50"
"Cart Mastercard Rede","RC 403 / RC 403",,"14/07/2019","20"
"Cart Mastercard Rede","RC 2385 / RC 2385",,"12/07/2019","20"
"Cart Mastercard Rede","RC 2387 / RC 2387",,"12/07/2019","10"
"Cart Mastercard Rede","RC 326 / RC 326",,"06/07/2019","20"
"Cart Mastercard Rede","RC 2423 / RC 2423",,"15/07/2019","10"
"Cart Mastercard Rede","RC 367 / RC 367",,"10/07/2019","20"
"Cart Mastercard Rede","RC 369 / RC 369",,"10/07/2019","20"
"Cart Mastercard Rede","RC 383 / RC 383",,"12/07/2019","30"
"Cart Mastercard Rede","RC 386 / RC 386",,"12/07/2019","10"
"Cart Mastercard Rede","RC 455 / RC 455",,"25/07/2019","30"
"Cart Mastercard Rede","RC 2496 / RC 2496",,"21/07/2019","10"
"Cart Mastercard Rede","RC 2503 / RC 2503",,"21/07/2019","10"
"Cart Mastercard Rede","RC 2511 / RC 2511",,"22/07/2019","10"
"Cart Mastercard Rede","RC 2530 / RC 2530",,"23/07/2019","10"
"Cart Mastercard Rede","RC 2540 / RC 2540",,"24/07/2019","10"
"Cart Mastercard Rede","RC 2544 / RC 2544",,"25/07/2019","10"
"Cart Mastercard Rede","RC 2566 / RC 2566",,"28/07/2019","30"
"Cart Mastercard Rede","RC 2578 / RC 2578",,"29/07/2019","20"
"Cart Mastercard Rede","RC 260 / RC 260",,"01/07/2019","20"
"Cart Mais Rede","RC 2235 / RC 2235",,"02/07/2019","10"
"Cart Hipercard Pagseguro","RC 2271 / RC 2271",,"04/07/2019","10"
"Cart Hipercard Pagseguro","RC 2442 / RC 2442",,"16/07/2019","30"
"Cart Hipercard Pagseguro","RC 2462 / RC 2462",,"17/07/2019","10"
"Cart Hipercard Pagseguro","RC 431 / RC 431",,"20/07/2019","10"
"Cart Hipercard Pagseguro","RC 437 / RC 437",,"21/07/2019","10"
"Cart Hipercard Pagseguro","RC 444 / RC 444",,"21/07/2019","10"
"Cart Hipercard Pagseguro","RC 2336 / RC 2336",,"09/07/2019","30"
"Cart Hipercard Pagseguro","RC 318 / RC 318",,"06/07/2019","10"
"Cart Hipercard Pagseguro","RC 334 / RC 334",,"06/07/2019","40"
"Cart Hipercard Pagseguro","RC 336 / RC 336",,"06/07/2019","10"
"Cart Hipercard Pagseguro","RC 2399 / RC 2399",,"13/07/2019","10"
"Cart Hipercard Pagseguro","RC 2413 / RC 2413",,"15/07/2019","10"
"Cart Hipercard Pagseguro","RC 2310 / RC 2310",,"06/07/2019","10"
"Cart Hipercard Pagseguro","RC 2312 / RC 2312",,"07/07/2019","30"
"Cart Hipercard Pagseguro","RC 2314 / RC 2314",,"07/07/2019","10"
"Cart Hipercard Pagseguro","RC 2523 / RC 2523",,"23/07/2019","20"
"Cart Hipercard Pagseguro","RC 2525 / RC 2525",,"23/07/2019","30"
"Cart Hipercard Pagseguro","RC 477 / RC 477",,"28/07/2019","10"
"Cart Elo Credito Pagseguro","RC 256 / RC 256",,"01/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2265 / RC 2265",,"03/07/2019","20"
"Cart Visa Credito Pagseguro","RC 2478 / RC 2478",,"18/07/2019","30"
"Cart Visa Credito Pagseguro","RC 2356 / RC 2356",,"10/07/2019","10"
"Cart Visa Credito Pagseguro","RC 355 / RC 355",,"08/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2401 / RC 2401",,"13/07/2019","30"
"Cart Visa Credito Pagseguro","RC 2405 / RC 2405",,"14/07/2019","15"
"Cart Visa Credito Pagseguro","RC 2409 / RC 2409",,"14/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2488 / RC 2488",,"19/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2494 / RC 2494",,"20/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2527 / RC 2527",,"23/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2542 / RC 2542",,"25/07/2019","10"
"Cart Visa Credito Pagseguro","RC 2546 / RC 2546",,"26/07/2019","30"
"Cart Visa Credito Pagseguro","RC 265 / RC 265",,"01/07/2019","30"
"Cart Sorocred Rede","RC 457 / RC 457",,"25/07/2019","10"
"Cart Maestro Rede","RC 285 / RC 285",,"03/07/2019","10"
"Cart Maestro Rede","RC 2458 / RC 2458",,"17/07/2019","10"
"Cart Maestro Rede","RC 2295 / RC 2295",,"05/07/2019","20"
"Cart Maestro Rede","RC 2301 / RC 2301",,"06/07/2019","30"
"Cart Maestro Rede","RC 322 / RC 322",,"06/07/2019","10"
"Cart Maestro Rede","RC 2397 / RC 2397",,"13/07/2019","60"
"Cart Maestro Rede","RC 2316 / RC 2316",,"07/07/2019","50"
"Cart Maestro Rede","RC 373 / RC 373",,"11/07/2019","10"
"Cart Maestro Rede","RC 375 / RC 375",,"11/07/2019","20"
"Cart Maestro Rede","RC 459 / RC 459",,"25/07/2019","10"
"Cart Maestro Rede","RC 2498 / RC 2498",,"21/07/2019","10"
"Cart Maestro Rede","RC 2550 / RC 2550",,"26/07/2019","20"
"Cart Maestro Rede","RC 2561 / RC 2561",,"27/07/2019","10"
"Cart Maestro Rede","RC 2223 / RC 2223",,"02/07/2019","50"
"Cart Elo Debito  Pagseguro","RC 287 / RC 287",,"03/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 290 / RC 290",,"03/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 300 / RC 300",,"04/07/2019","20"
"Cart Elo Debito  Pagseguro","RC 304 / RC 304",,"04/07/2019","50"
"Cart Elo Debito  Pagseguro","RC 310 / RC 310",,"05/07/2019","20"
"Cart Elo Debito  Pagseguro","RC 411 / RC 411",,"15/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 421 / RC 421",,"16/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 2472 / RC 2472",,"18/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 2332 / RC 2332",,"09/07/2019","20"
"Cart Elo Debito  Pagseguro","RC 2360 / RC 2360",,"11/07/2019","30"
"Cart Elo Debito  Pagseguro","RC 2403 / RC 2403",,"13/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 2322 / RC 2322",,"08/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 2330 / RC 2330",,"09/07/2019","20"
"Cart Elo Debito  Pagseguro","RC 360 / RC 360",,"09/07/2019","20"
"Cart Elo Debito  Pagseguro","RC 2492 / RC 2492",,"20/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 465 / RC 465",,"27/07/2019","40"
"Cart Elo Debito  Pagseguro","RC 471 / RC 471",,"27/07/2019","30"
"Cart Elo Debito  Pagseguro","RC 2553 / RC 2553",,"26/07/2019","10"
"Cart Elo Debito  Pagseguro","RC 2563 / RC 2563",,"27/07/2019","10"
"Cart Visa Eletron Pagseguro","RC 2277 / RC 2277",,"04/07/2019","30"
"Cart Visa Eletron Pagseguro","RC 2464 / RC 2464",,"17/07/2019","30"
"Cart Visa Eletron Pagseguro","RC 435 / RC 435",,"20/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 442 / RC 442",,"21/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 405 / RC 405",,"14/07/2019","30"
"Cart Visa Eletron Pagseguro","RC 340 / RC 340",,"06/07/2019","10"
"Cart Visa Eletron Pagseguro","RC 2419 / RC 2419",,"15/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 2308 / RC 2308",,"06/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 362 / RC 362",,"09/07/2019","10"
"Cart Visa Eletron Pagseguro","RC 371 / RC 371",,"11/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 2507 / RC 2507",,"21/07/2019","20"
"Cart Visa Eletron Pagseguro","RC 2513 / RC 2513",,"22/07/2019","10"
"Cart Visa Eletron Pagseguro","RC 2521 / RC 2521",,"23/07/2019","30"
"Cart Visa Eletron Pagseguro","RC 2572 / RC 2572",,"29/07/2019","30"
"Cart Visa Eletron Pagseguro","RC 2220 / RC 2220",,"01/07/2019","10"
"Carteira Cobrança Simples","RC 2237 / RC 2237",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2239 / RC 2239",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2241 / RC 2241",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2243 / RC 2243",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2245 / RC 2245",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2247 / RC 2247",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2249 / RC 2249",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2251 / RC 2251",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2253 / RC 2253",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2255 / RC 2255",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2257 / RC 2257",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2259 / RC 2259",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2261 / RC 2261",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2263 / RC 2263",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2267 / RC 2267",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 2269 / RC 2269",,"03/07/2019","20"
"Carteira Cobrança Simples","RC 2273 / RC 2273",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 2275 / RC 2275",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 2279 / RC 2279",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 2282 / RC 2282",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 277 / RC 277",,"02/07/2019","20"
"Carteira Cobrança Simples","RC 279 / RC 279",,"02/07/2019","40"
"Carteira Cobrança Simples","RC 281 / RC 281",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 283 / RC 283",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 293 / RC 293",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 295 / RC 295",,"03/07/2019","10"
"Carteira Cobrança Simples","RC 302 / RC 302",,"04/07/2019","20"
"Carteira Cobrança Simples","RC 306 / RC 306",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 308 / RC 308",,"05/07/2019","20"
"Carteira Cobrança Simples","RC 312 / RC 312",,"05/07/2019","10"
"Carteira Cobrança Simples","RC 314 / RC 314",,"05/07/2019","20"
"Carteira Cobrança Simples","RC 316 / RC 316",,"05/07/2019","20"
"Carteira Cobrança Simples","RC 409 / RC 409",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 415 / RC 415",,"16/07/2019","10"
"Carteira Cobrança Simples","RC 419 / RC 419",,"16/07/2019","10"
"Carteira Cobrança Simples","RC 423 / RC 423",,"17/07/2019","50"
"Carteira Cobrança Simples","RC 425 / RC 425",,"17/07/2019","10"
"Carteira Cobrança Simples","RC 427 / RC 427",,"17/07/2019","30"
"Carteira Cobrança Simples","RC 2427 / RC 2427",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2431 / RC 2431",,"15/07/2019","20"
"Carteira Cobrança Simples","RC 2433 / RC 2433",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2435 / RC 2435",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2438 / RC 2438",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2440 / RC 2440",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2444 / RC 2444",,"16/07/2019","50"
"Carteira Cobrança Simples","RC 2448 / RC 2448",,"16/07/2019","10"
"Carteira Cobrança Simples","RC 2450 / RC 2450",,"16/07/2019","10"
"Carteira Cobrança Simples","RC 2452 / RC 2452",,"16/07/2019","10"
"Carteira Cobrança Simples","RC 2454 / RC 2454",,"17/07/2019","50"
"Carteira Cobrança Simples","RC 2456 / RC 2456",,"17/07/2019","10"
"Carteira Cobrança Simples","RC 2460 / RC 2460",,"17/07/2019","10"
"Carteira Cobrança Simples","RC 2466 / RC 2466",,"17/07/2019","10"
"Carteira Cobrança Simples","RC 2286 / RC 2286",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 2288 / RC 2288",,"04/07/2019","10"
"Carteira Cobrança Simples","RC 2290 / RC 2290",,"05/07/2019","10"
"Carteira Cobrança Simples","RC 2293 / RC 2293",,"05/07/2019","10"
"Carteira Cobrança Simples","RC 2297 / RC 2297",,"05/07/2019","10"
"Carteira Cobrança Simples","RC 2303 / RC 2303",,"06/07/2019","30"
"Carteira Cobrança Simples","RC 2468 / RC 2468",,"18/07/2019","10"
"Carteira Cobrança Simples","RC 2470 / RC 2470",,"18/07/2019","10"
"Carteira Cobrança Simples","RC 2474 / RC 2474",,"18/07/2019","10"
"Carteira Cobrança Simples","RC 2476 / RC 2476",,"18/07/2019","20"
"Carteira Cobrança Simples","RC 2480 / RC 2480",,"18/07/2019","30"
"Carteira Cobrança Simples","RC 2482 / RC 2482",,"18/07/2019","25"
"Carteira Cobrança Simples","RC 2484 / RC 2484",,"18/07/2019","10"
"Carteira Cobrança Simples","RC 2486 / RC 2486",,"18/07/2019","20"
"Carteira Cobrança Simples","RC 429 / RC 429",,"19/07/2019","60"
"Carteira Cobrança Simples","RC 440 / RC 440",,"21/07/2019","10"
"Carteira Cobrança Simples","RC 446 / RC 446",,"22/07/2019","10"
"Carteira Cobrança Simples","RC 448 / RC 448",,"22/07/2019","10"
"Carteira Cobrança Simples","RC 2334 / RC 2334",,"09/07/2019","20"
"Carteira Cobrança Simples","RC 2338 / RC 2338",,"10/07/2019","30"
"Carteira Cobrança Simples","RC 2340 / RC 2340",,"10/07/2019","10"
"Carteira Cobrança Simples","RC 2345 / RC 2345",,"10/07/2019","10"
"Carteira Cobrança Simples","RC 2347 / RC 2347",,"10/07/2019","10"
"Carteira Cobrança Simples","RC 2352 / RC 2352",,"10/07/2019","10"
"Carteira Cobrança Simples","RC 2354 / RC 2354",,"10/07/2019","20"
"Carteira Cobrança Simples","RC 395 / RC 395",,"13/07/2019","10"
"Carteira Cobrança Simples","RC 397 / RC 397",,"13/07/2019","20"
"Carteira Cobrança Simples","RC 399 / RC 399",,"13/07/2019","10"
"Carteira Cobrança Simples","RC 407 / RC 407",,"14/07/2019","10"
"Carteira Cobrança Simples","RC 2358 / RC 2358",,"11/07/2019","10"
"Carteira Cobrança Simples","RC 2362 / RC 2362",,"11/07/2019","10"
"Carteira Cobrança Simples","RC 2364 / RC 2364",,"11/07/2019","10"
"Carteira Cobrança Simples","RC 2366 / RC 2366",,"11/07/2019","20"
"Carteira Cobrança Simples","RC 2368 / RC 2368",,"11/07/2019","20"
"Carteira Cobrança Simples","RC 2370 / RC 2370",,"11/07/2019","30"
"Carteira Cobrança Simples","RC 2372 / RC 2372",,"11/07/2019","30"
"Carteira Cobrança Simples","RC 2375 / RC 2375",,"11/07/2019","10"
"Carteira Cobrança Simples","RC 2377 / RC 2377",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 2379 / RC 2379",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 2381 / RC 2381",,"12/07/2019","20"
"Carteira Cobrança Simples","RC 2383 / RC 2383",,"12/07/2019","20"
"Carteira Cobrança Simples","RC 2389 / RC 2389",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 2391 / RC 2391",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 2393 / RC 2393",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 2395 / RC 2395",,"13/07/2019","10"
"Carteira Cobrança Simples","RC 320 / RC 320",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 324 / RC 324",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 328 / RC 328",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 330 / RC 330",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 332 / RC 332",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 338 / RC 338",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 342 / RC 342",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 344 / RC 344",,"07/07/2019","10"
"Carteira Cobrança Simples","RC 347 / RC 347",,"07/07/2019","7"
"Carteira Cobrança Simples","RC 349 / RC 349",,"07/07/2019","12"
"Carteira Cobrança Simples","RC 353 / RC 353",,"08/07/2019","30"
"Carteira Cobrança Simples","RC 2407 / RC 2407",,"14/07/2019","75"
"Carteira Cobrança Simples","RC 2411 / RC 2411",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2415 / RC 2415",,"15/07/2019","30"
"Carteira Cobrança Simples","RC 2417 / RC 2417",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2421 / RC 2421",,"15/07/2019","10"
"Carteira Cobrança Simples","RC 2425 / RC 2425",,"15/07/2019","40"
"Carteira Cobrança Simples","RC 2306 / RC 2306",,"06/07/2019","10"
"Carteira Cobrança Simples","RC 2318 / RC 2318",,"08/07/2019","30"
"Carteira Cobrança Simples","RC 2320 / RC 2320",,"08/07/2019","10"
"Carteira Cobrança Simples","RC 2324 / RC 2324",,"08/07/2019","10"
"Carteira Cobrança Simples","RC 2326 / RC 2326",,"08/07/2019","10"
"Carteira Cobrança Simples","RC 2328 / RC 2328",,"09/07/2019","10"
"Carteira Cobrança Simples","RC 358 / RC 358",,"08/07/2019","50"
"Carteira Cobrança Simples","RC 365 / RC 365",,"10/07/2019","10"
"Carteira Cobrança Simples","RC 379 / RC 379",,"11/07/2019","40"
"Carteira Cobrança Simples","RC 381 / RC 381",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 388 / RC 388",,"12/07/2019","10"
"Carteira Cobrança Simples","RC 390 / RC 390",,"12/07/2019","40"
"Carteira Cobrança Simples","RC 393 / RC 393",,"12/07/2019","20"
"Carteira Cobrança Simples","RC 2490 / RC 2490",,"20/07/2019","10"
"Carteira Cobrança Simples","RC 451 / RC 451",,"23/07/2019","10"
"Carteira Cobrança Simples","RC 461 / RC 461",,"26/07/2019","10"
"Carteira Cobrança Simples","RC 463 / RC 463",,"26/07/2019","10"
"Carteira Cobrança Simples","RC 2505 / RC 2505",,"21/07/2019","20"
"Carteira Cobrança Simples","RC 2509 / RC 2509",,"22/07/2019","10"
"Carteira Cobrança Simples","RC 2515 / RC 2515",,"22/07/2019","10"
"Carteira Cobrança Simples","RC 2517 / RC 2517",,"23/07/2019","40"
"Carteira Cobrança Simples","RC 2519 / RC 2519",,"23/07/2019","10"
"Carteira Cobrança Simples","RC 2532 / RC 2532",,"23/07/2019","10"
"Carteira Cobrança Simples","RC 2534 / RC 2534",,"24/07/2019","40"
"Carteira Cobrança Simples","RC 2536 / RC 2536",,"24/07/2019","10"
"Carteira Cobrança Simples","RC 2538 / RC 2538",,"24/07/2019","10"
"Carteira Cobrança Simples","RC 467 / RC 467",,"27/07/2019","10"
"Carteira Cobrança Simples","RC 469 / RC 469",,"27/07/2019","10"
"Carteira Cobrança Simples","RC 473 / RC 473",,"27/07/2019","10"
"Carteira Cobrança Simples","RC 475 / RC 475",,"28/07/2019","10"
"Carteira Cobrança Simples","RC 479 / RC 479",,"28/07/2019","10"
"Carteira Cobrança Simples","RC 481 / RC 481",,"29/07/2019","30"
"Carteira Cobrança Simples","RC 483 / RC 483",,"29/07/2019","10"
"Carteira Cobrança Simples","RC 485 / RC 485",,"29/07/2019","10"
"Carteira Cobrança Simples","RC 487 / RC 487",,"29/07/2019","10"
"Carteira Cobrança Simples","RC 2548 / RC 2548",,"26/07/2019","20"
"Carteira Cobrança Simples","RC 2558 / RC 2558",,"27/07/2019","20"
"Carteira Cobrança Simples","RC 2568 / RC 2568",,"28/07/2019","20"
"Carteira Cobrança Simples","RC 2570 / RC 2570",,"28/07/2019","20"
"Carteira Cobrança Simples","RC 2574 / RC 2574",,"29/07/2019","40"
"Carteira Cobrança Simples","RC 2576 / RC 2576",,"29/07/2019","10"
"Carteira Cobrança Simples","RC 2581 / RC 2581",,"29/07/2019","30"
"Carteira Cobrança Simples","RC 2583 / RC 2583",,"30/07/2019","10"
